20210919	14:08:36	be8a4af7-d187-460c-b419-5063434bdf87	GET	undefined	/
20210919	14:08:36	6d664cd6-5d41-45f6-8e24-cbd841f3ff08	GET	undefined	/css/style.css
20210919	14:08:45	064bcc18-2a57-42c3-977b-968e1acdb2f6	GET	undefined	/subdir
20210919	14:09:07	33739abb-d102-4a90-b173-269f46702886	GET	undefined	/subdir/test.html
20210919	14:09:46	7f19e6e9-910d-446e-8280-cb6ab7a0633a	GET	undefined	/subdir/dave
20210919	14:09:46	54feeaea-997a-4b83-b381-7171f770014a	GET	undefined	/subdir/css/style.css
20210919	14:10:09	a6ca02b3-979d-41bb-b2b0-cbc503ae4179	GET	undefined	/dave
20210919	14:10:09	ace741a1-7342-4707-bdf6-4746c0883062	GET	undefined	/css/style.css
20210919	14:11:15	9a4eab31-d6e3-4fcf-b7b4-db3e602d4872	GET	undefined	/subdir/dave
20210919	14:11:15	6718115b-a4ff-4391-8949-4db5af99e6b6	GET	undefined	/subdir/css/style.css
20210919	14:11:25	c3588814-3774-4dd7-8c03-78a3e5264319	GET	undefined	/subdir/dave
20210919	14:11:25	39c460d2-7d5c-41c0-b4ae-dfcd1f92265b	GET	undefined	/subdir/css/style.css
20210919	14:15:55	c77ac7af-89ed-4481-b688-77962b4af28d	GET	undefined	/
20210919	14:15:55	d4209ed2-186c-4c5b-9899-334a1753fae3	GET	undefined	/css/style.css
20210919	14:16:01	97da2591-45a5-441b-9125-297477bc8cc3	GET	undefined	/new-page
20210919	14:16:01	d6297629-dc0f-42f5-8800-f4e4a0c3ac42	GET	undefined	/img/img1.jpg
20210919	14:16:01	155f0792-e597-4cbb-829d-4945e75469e4	GET	undefined	/css/style.css
20210919	14:16:17	81dfc877-f720-4bee-b398-f9f388967fd7	GET	undefined	/old-page
20210919	14:16:17	afa318e9-e722-4bdd-90d9-3b62700f909f	GET	undefined	/new-page.html
20210919	14:16:17	fba8e0f9-5c06-44cd-b831-80b1666d72ac	GET	undefined	/css/style.css
20210919	14:16:17	c78cb5ba-2f07-4d45-9506-6b31769a84c6	GET	undefined	/img/img1.jpg
20210919	14:16:23	00e0b3ca-3605-4217-b9a9-a44496014fda	GET	undefined	/index
20210919	14:16:23	9d9ebeeb-8433-4304-97c1-caa300a49ee4	GET	undefined	/css/style.css
20210919	14:35:11	bbb68c55-e293-42a6-9c69-7ccee00a78a4	GET	undefined	/employees
20210919	14:35:51	782ddc31-f832-49b6-b594-cf9ef9d1a701	POST	undefined	/employees
20210919	14:36:33	c3689027-d6e0-44d5-ab49-a2da4deb3a64	PUT	undefined	/employees
20210919	14:36:53	86f56842-518f-44d2-b790-08a2d09d9727	DELETE	undefined	/employees
20210919	14:37:21	271bf802-e8f9-4ccd-ab4a-5e37b052bde1	GET	undefined	/employees/1
20210919	16:17:45	87df1015-941e-43b4-8278-8b682edfde4e	GET	undefined	/employees
20210919	16:18:05	78c60718-3204-4204-b4b2-23ca28c53295	POST	undefined	/employees
20210919	16:18:38	a165267a-8ca9-4cca-8685-58f332f95347	PUT	undefined	/employees
20210919	16:19:08	78f52540-637b-4298-9f91-43f3cee3851f	DELETE	undefined	/employees
20210919	16:19:22	cc426d57-330b-4301-918c-c5572a0b05f8	GET	undefined	/employees/1
20210921	09:26:33	1c5254bc-dead-4498-b4d6-b244a0218bf7	GET	undefined	/employees
20210921	09:26:40	d7c7d5fe-664b-4ce5-8f68-77601ec738c9	POST	undefined	/employees
20210921	09:26:52	877c2794-8749-439b-af97-78015eca9a95	PUT	undefined	/employees
20210924	08:31:09	b0351b0d-ecd5-449e-9993-bf3ffc729f49	PUT	undefined	/employees
20221110	08:08:54	f9c7c593-b387-4f75-9eda-3dc314b364ed	GET	undefined	/users/register
20221110	08:09:29	bcda3658-a128-4a6d-90e1-d9ac70066684	GET	undefined	/users/register
20221110	08:10:07	ef1622fa-3836-4662-a605-690154da41b0	GET	undefined	/register
20221110	08:10:26	c6285cbd-ac9e-4d7c-b94b-1e78332d8768	GET	undefined	/register
20221110	08:11:02	7352a9d9-eabb-4601-a05e-f589c0e57fd6	GET	undefined	/register
20221110	08:13:10	8b13557b-0df6-4f8a-9d21-f27c5f7004d9	POST	undefined	/register
20221110	08:34:34	8d6de343-2cc7-4ec9-8a66-b9f33d45415d	POST	undefined	/register
20221110	08:41:41	f4d48119-518f-48c4-8077-f5301a7a334d	GET	undefined	/auth
20221110	08:41:47	ba394daf-cfec-441e-8bcf-c48ac2d4d2fd	POST	undefined	/auth
20221110	08:42:16	e53d8dd9-6f10-4092-9072-ff1fba443f4e	POST	undefined	/auth
20221110	08:42:21	0f3f2a08-af78-47f9-b0ce-5331c8d83896	POST	undefined	/auth
20221110	08:42:39	efd8c872-cff2-4b0d-90be-8428a0ec0309	POST	undefined	/auth
20221110	08:42:51	a058c310-f54a-46de-b200-9a5d0685e701	POST	undefined	/auth
20221110	08:42:58	15ca8256-f232-41be-820e-2a7a545fa259	POST	undefined	/auth
20221110	14:59:24	2298162a-705b-4368-a0e1-4317ddbae9b9	GET	undefined	/auth
20221110	14:59:37	3f84dd8a-73c8-42b8-9d0d-8dc57947eb11	POST	undefined	/auth
20221110	15:00:19	780b1c21-de36-46be-8701-ee7b3b672d56	POST	undefined	/auth
20221110	15:00:24	9d749580-aa55-4351-967c-cb601b21e943	POST	undefined	/auth
20221110	15:00:58	43dab792-71f8-4a51-a864-119715a9a2d8	GET	undefined	/employees
20221110	15:01:12	06914eac-1647-41f8-95ea-bd25b92e60a3	GET	undefined	/employees
20221110	15:03:10	8d164d06-f23f-4ef8-8982-c62c5361fd85	GET	undefined	/employees
20221110	15:18:07	580ce826-5642-44c8-82ed-60e68dded655	POST	undefined	/auth
20221110	15:18:11	4ebce8c8-ff04-4a5d-976f-63c1d2850be9	POST	undefined	/auth
20221110	15:18:32	dcf8c4a7-84d2-42e0-8a5d-5f7f93305923	GET	undefined	/refresh
20221110	15:18:49	3742dde2-6ca7-43fc-a457-9d8fbf9e1805	GET	undefined	/refresh
20221110	15:19:50	b608f6cb-06f0-4bbc-8283-bc21ff18d992	POST	undefined	/auth
20221110	15:20:18	0117497d-9c4a-4191-ae81-5b427813e6bd	GET	undefined	/refresh
20221110	15:21:33	8659bac3-7e6f-475a-9041-f9dc1cee088b	GET	undefined	/refresh
20221110	15:22:09	67e816dc-7f77-494d-94ce-8980e3763cd5	GET	undefined	/refresh
20221110	15:22:52	4858c964-3c9d-4efb-a136-728f0cf0005a	GET	undefined	/refresh
20221110	15:23:25	357e0ed5-2854-40d3-8b8f-164b67eaaa08	GET	undefined	/refresh
20221110	15:23:34	f7c36675-0dac-4463-9c99-560edc7cf558	GET	undefined	/refresh
20221110	15:23:48	638efd99-94a5-41f5-9aa7-aeef26b2e782	POST	undefined	/auth
20221110	15:23:57	1dc60c88-8e9a-43b2-82b2-a010c3d4c36b	GET	undefined	/refresh
20221110	15:24:56	3b3207f3-4388-45d7-a749-75b01a9358f1	GET	undefined	/refresh
20221110	15:25:09	6c040976-6cb7-4f7a-b9e2-cef08ad93647	GET	undefined	/refresh
20221110	15:25:42	ec08a318-c966-4178-b7eb-f71ee7f9f91d	GET	undefined	/refresh
20221110	16:01:49	2f5e42a2-524c-4db4-8738-6f0b034be1d0	POST	undefined	/auth
20221110	16:02:09	c1962f43-8821-477a-9dfc-c7e341e76685	GET	undefined	/logout
20221110	16:37:36	9fab9121-ebbf-4c2f-bf28-37e2a8401681	GET	undefined	/employees/
20221110	16:38:15	684c4fc5-0098-4d21-8b81-88ac120f22e1	POST	undefined	/auth
20221110	16:38:24	f85972ab-f436-415f-a823-c25649997a52	POST	undefined	/auth
20221110	16:38:40	9edf4c44-3c54-4f86-bb29-d0a9167a066b	GET	undefined	/employees/
20221110	16:39:32	34f9f1af-d52e-4ec4-a57e-1c1ab6c169d9	POST	undefined	/auth
20221110	16:40:15	976abc9f-8ccb-4ec1-ad4d-d59e9ae63916	POST	undefined	/employees/
20221110	16:40:31	e74f30a1-6255-402e-83b3-97ed5a26fc0f	POST	undefined	/employees/
20221110	16:41:09	ae5910e3-78d6-4388-b7e2-41269481841e	DELETE	undefined	/employees/
20221110	16:41:23	a39511f8-164c-4896-bdef-94bda3111f9d	POST	undefined	/auth
20221110	16:41:45	532309f1-9fe5-4cba-b10c-1d7f790ff122	DELETE	undefined	/employees/
20221110	17:25:25	931f21ea-2016-44d7-b479-a57c60d65662	GET	undefined	/register
20221110	17:26:20	32b97182-e1f0-42ad-840c-6d7ebbea8b8b	POST	undefined	/register
20221110	17:26:38	c20bff89-914d-472c-8572-21f20c8f0a8e	POST	undefined	/register
20221111	15:54:48	25677f81-4db9-403d-985a-128ddbee1e93	GET	undefined	/1
20221111	15:59:15	2b619d2c-f9ba-40ec-9c75-7f223ec6cb96	POST	undefined	/auth
